V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
509.5739440917969,476.91476,428.32516,396.98868,348.43134,337.70496,321.35315,313.81018,298.15726,294.0822,313.02615,314.52734,344.068,360.2869,390.39838,410.9831,433.89642,467.3622,490.55417,514.19,524.4805,530.60785,511.41132,496.88333,467.50244,430.7769,409.98587,360.1561,337.253,318.54132,287.80432,288.2433,299.14886,298.51093,287.5462,326.02768,311.41776,342.2271,352.21536,392.41537,430.68472,442.1855,467.48828,490.97678,520.0499,519.91504,495.1008,474.32495
552.518310546875,526.2934,498.34055,472.15417,433.29138,425.90482,411.50903,415.91742,408.86453,414.94806,441.9786,451.52777,482.74164,499.46643,524.36804,536.423,548.8358,558.70166,568.2344,573.8452,579.4944,572.3995,556.0568,542.51074,526.46655,503.30142,481.52515,453.1856,431.13162,419.06854,397.61487,398.34805,413.8836,421.34192,423.85632,462.90002,456.85904,492.76202,501.10556,519.01917,544.21094,547.06445,552.80786,555.766,563.2422,564.87573,543.75757,533.15656
22534.703125,20748.648,19668.7,18565.49,17547.547,17513.656,17371.057,18474.615,18421.557,19005.293,20432.625,21115.006,23500.686,24829.186,26217.219,27016.406,27509.662,27694.541,27650.434,27581.852,27029.168,26314.467,24720.121,23244.33,21964.14,20579.754,19405.836,18649.402,17676.836,17606.32,16924.594,17434.938,18611.883,19290.527,20095.605,22279.27,23275.76,25171.43,25791.256,26569.006,27498.525,27823.746,27376.777,27104.055,26472.678,26177.445,24512.738,23242.547
570716.3125,530092.0,503402.84,476668.9,450323.84,450073.8,446213.38,472903.75,468167.5,482106.25,511405.06,525128.56,572248.44,603640.8,633110.0,652039.6,665471.7,674701.5,673782.5,674500.8,664980.4,650038.4,613226.7,579225.3,551168.25,521612.8,498661.7,473469.2,450289.56,449049.12,431746.3,443997.0,472505.66,485585.12,500142.2,548252.8,561372.0,600616.06,618296.1,638330.3,663765.75,670622.1,666064.6,658908.75,651623.94,643994.5,607207.3,579299.6
3270.59765625,3109.4731,3037.6536,2944.0906,2834.7832,2839.915,2865.9414,2877.8882,2813.7517,2791.6565,2835.4177,2787.6113,3048.9453,3101.5972,3227.0154,3350.3865,3391.294,3455.5837,3513.3877,3499.489,3527.0823,3567.5994,3489.8398,3372.7166,3274.0498,3150.1746,3048.7593,2980.3965,2867.2795,2832.9124,2787.558,2859.547,2831.1152,2817.1743,2822.336,2923.714,3047.6274,3194.2273,3279.2974,3343.7563,3438.8213,3449.945,3492.2615,3569.0913,3552.434,3576.3574,3487.7246,3387.9524
1183.2574462890625,1142.2458,1112.8595,1069.1254,1025.3589,1006.78284,994.959,1006.98413,987.7823,980.7375,1013.0518,1023.0989,1078.8916,1117.1268,1176.5326,1196.7303,1224.5317,1242.3982,1256.2513,1263.6218,1264.835,1250.1459,1232.1115,1185.5066,1179.2504,1136.7283,1110.5968,1065.5272,1037.0939,1019.64996,975.94366,979.0563,985.9317,981.32306,990.33606,1057.0778,1074.12,1121.8678,1149.5267,1186.7959,1229.8617,1233.3079,1249.6265,1267.4846,1262.5962,1263.5065,1236.635,1202.2197
932.9949340820312,842.7245,804.32153,745.038,692.0432,711.44653,698.66345,747.03986,741.9444,730.1218,770.797,801.2909,912.17236,974.4501,1074.717,1108.0518,1141.8818,1148.7404,1126.3835,1110.0841,1099.7363,1076.6818,1034.8792,948.6449,912.0119,850.7514,790.6015,755.4008,724.413,707.47784,696.8154,698.79517,738.8478,735.26434,752.00745,867.9281,923.91156,1021.05817,1054.25,1108.5295,1155.3137,1155.4841,1135.6504,1133.729,1093.0243,1093.9233,1039.6908,1000.1424
3036.887939453125,2583.0747,2339.059,2085.754,1943.9579,1913.3779,1920.6245,2249.371,2315.1094,2472.2878,2767.3555,2908.6274,3445.8364,3790.1768,4016.191,4199.9395,4315.618,4347.8213,4289.1226,4285.307,4182.8394,4024.4026,3624.6443,3257.726,2926.2288,2671.2856,2349.5325,2220.1147,1921.6208,2020.4017,1865.9276,2089.4668,2401.2966,2582.1958,2742.0896,3195.5251,3450.6633,3853.1306,3970.6194,4105.102,4326.0366,4399.991,4290.7295,4179.2026,4040.8638,3963.4153,3638.768,3297.2288
588.225341796875,541.5221,437.59305,370.66614,307.16434,282.89984,260.87094,238.97923,211.5596,220.39557,260.84543,244.93338,306.4079,319.12317,372.61993,409.80518,465.6927,512.5141,557.43756,601.3696,607.8091,625.98944,585.3973,572.0797,500.2485,435.87698,393.06833,286.67963,255.45984,225.9765,174.53094,178.3886,203.03845,224.3249,198.55309,248.13101,266.20328,307.60352,302.31598,401.69717,474.45984,496.49637,515.8767,581.6343,632.307,618.08746,563.69946,525.0986
7460.82568359375,7337.5103,7223.63,7083.364,6961.2754,6910.712,6887.6973,6893.055,6838.8438,6866.2637,6961.768,6946.951,7087.1245,7166.4346,7316.693,7382.217,7472.1533,7559.724,7601.626,7669.085,7707.685,7656.356,7570.58,7421.4355,7413.144,7319.62,7236.676,7089.01,6949.49,6938.0166,6769.9277,6819.55,6848.906,6881.068,6881.0635,7016.727,7026.9307,7149.0957,7232.7705,7357.1055,7515.413,7524.7173,7603.1714,7673.122,7668.9434,7680.897,7596.393,7493.476
2116.5458984375,1966.4534,1716.8503,1561.2905,1402.596,1318.5142,1260.2014,1238.3513,1212.0503,1163.4031,1215.6478,1170.6608,1351.0443,1422.6063,1576.157,1720.1621,1856.5153,2032.7836,2125.8254,2226.7598,2262.8413,2347.5884,2234.8418,2127.5322,1973.5698,1813.544,1701.5573,1487.8718,1343.4229,1279.3219,1146.3384,1177.6394,1186.0165,1210.5696,1134.4409,1255.5452,1259.596,1403.2942,1453.0719,1669.9762,1830.5186,1924.223,2049.9556,2169.043,2283.1958,2297.3706,2204.9424,2054.936
8456.599609375,8665.347,9466.466,9749.613,10498.238,10458.933,11054.614,11499.264,12088.602,12446.5205,12783.201,13232.7295,13210.965,13272.783,12814.24,12549.162,12286.727,11729.301,11100.053,10147.135,9768.943,8871.956,8832.465,8506.31,8682.691,8855.228,9453.393,10068.984,10616.83,10782.572,11380.753,11696.056,11997.907,12420.911,12967.562,13457.719,13306.538,13256.885,12889.624,12563.383,12090.277,11557.168,10920.99,9962.31,9497.466,8924.924,8733.097,8559.596
37194.1875,34995.066,31837.258,29297.557,26426.55,25118.738,23948.621,23096.725,22354.89,21805.984,22658.719,22635.781,24761.725,26118.023,28134.164,29995.197,31437.11,33639.266,35218.055,36696.008,37601.652,38432.4,37591.805,36487.17,34621.953,32197.848,30625.676,27560.254,25503.406,24343.852,22133.188,22092.87,22068.36,22055.232,21297.031,23703.945,22857.809,25598.914,26171.56,28959.105,31483.684,32145.654,33924.15,35488.023,37470.555,37903.562,36645.94,35067.45
28887.81640625,26209.08,24938.06,23628.838,22553.807,22638.531,22716.11,24947.898,24872.1,26151.977,28133.791,29180.836,32623.0,34901.094,36549.06,37823.562,38533.043,38513.44,38140.48,37692.445,36714.53,35090.23,32522.916,29987.477,28140.082,26262.8,24835.707,23864.473,22631.023,22863.992,22186.95,23219.826,25094.578,26282.004,27880.283,30843.123,32314.617,35017.48,35981.188,37101.195,38300.664,38582.234,37638.727,36584.188,35604.21,34701.62,32083.025,30055.734
36764.0234375,34504.05,33043.08,31387.34,29989.963,29714.05,29283.54,30802.113,30762.441,30963.125,32265.564,32772.223,35401.293,37282.492,39421.457,40714.63,42034.94,42664.082,42819.14,42862.297,42220.17,41601.324,39609.582,37660.832,36169.895,34617.996,33216.996,31849.52,30269.375,29892.533,28809.219,29631.943,30716.588,31374.334,31886.621,34653.9,35578.504,37955.91,38958.96,40404.258,42413.504,42707.754,42890.402,42954.9,42198.938,41835.062,39695.254,38044.508
952.6511840820312,854.7649,827.1782,727.3987,632.2418,605.5409,560.1195,568.2943,543.6572,578.78406,685.8718,736.36053,870.23035,918.5969,1001.9133,1005.8488,1006.0455,998.7897,1023.8166,1037.7069,1085.5431,1099.3219,1053.6703,974.4404,920.7469,841.88947,759.5862,716.7365,648.8775,609.09644,563.84503,550.5038,566.7604,579.74994,623.492,766.5008,843.85205,934.3597,977.79175,954.4106,999.61237,1012.8767,1019.2865,1018.7843,1044.8469,1061.8728,1013.9699,959.3779
19902.5546875,17908.3,17709.791,17302.553,17276.896,17667.79,18787.168,21834.271,22396.98,24339.086,26514.412,27880.986,30388.617,31965.922,32410.61,32551.809,32479.02,31706.562,30195.363,28687.799,27514.553,24437.451,22102.65,19961.162,19059.172,17903.787,17918.81,17342.838,17548.56,18073.414,18767.82,20232.023,22571.395,23946.8,26417.053,28634.99,28954.37,30343.963,31466.75,31149.91,31367.156,30506.727,29036.873,26240.059,25217.87,23850.139,21597.61,20260.107
8635.9384765625,8266.944,8006.4336,7814.1045,7669.543,7652.922,7711.4165,8320.582,8376.269,8771.019,9214.89,9370.007,10002.227,10361.887,10570.351,10762.841,10911.085,10840.3955,10704.053,10599.384,10316.016,9970.613,9520.78,9004.065,8602.429,8270.303,7990.95,7854.7407,7642.7334,7686.9272,7666.2505,7946.254,8413.814,8822.69,9171.239,9668.277,9978.643,10356.464,10533.371,10692.44,10771.237,10874.74,10613.961,10365.221,10126.602,9889.296,9358.953,8945.384
220.86512756347656,162.50386,118.87079,125.00159,64.76306,111.83603,87.09456,130.63174,136.03917,169.0578,241.27641,246.73463,377.92413,425.1969,449.6333,484.925,501.19153,506.11115,492.0693,460.1604,463.11487,412.63074,339.5211,266.03488,207.45662,169.78253,137.05869,91.73834,105.77217,92.57529,94.12727,100.89557,150.6679,171.49063,199.57181,285.54767,308.0813,386.94373,423.8414,449.33173,449.9619,466.09814,425.79224,398.67676,392.2254,369.6794,301.61163,257.09305
520.9576416015625,513.353,457.72705,417.95996,380.07144,372.99017,353.02197,332.07413,308.08728,285.16837,289.14154,290.31464,316.68835,331.09167,350.00867,359.01764,380.18518,390.32724,419.50433,446.9755,485.86563,521.4651,523.723,518.24445,521.47595,485.54364,454.83643,392.3458,386.2205,357.0805,325.5365,317.9306,320.8487,286.67358,272.602,305.86768,291.04156,314.00696,319.57535,357.7653,366.01657,396.7061,413.8413,460.2715,509.20972,529.1826,522.8318,508.656
499.1649169921875,475.28302,447.78934,417.30966,375.7442,360.3498,340.12915,356.0659,339.72928,391.54056,462.70752,463.92047,512.52167,527.1742,537.91064,518.5167,538.94714,561.0538,571.325,580.394,598.29114,565.5971,517.714,480.9032,471.56818,448.13538,432.3467,377.84433,349.98492,359.5387,298.88693,307.57697,359.91714,406.14838,419.2612,466.529,473.3916,475.56174,505.21677,510.7539,542.0041,558.82446,564.6545,577.00995,558.5817,547.1473,516.08374,483.2259
13396.5400390625,11712.41,11044.508,10224.101,9594.478,9669.389,9693.398,10868.613,10794.252,11396.255,12421.8545,13076.919,15017.09,16429.938,17472.744,18255.387,18662.945,18691.174,18495.803,18239.309,17717.229,16748.34,15266.69,13859.526,12870.354,11805.146,10993.647,10428.005,9651.846,9816.916,9353.777,9935.655,10882.098,11436.459,12334.773,14062.883,14829.619,16541.982,17089.637,17772.06,18657.79,18716.402,18245.008,17612.488,17087.178,16587.982,15108.923,13977.351
752.358642578125,675.15924,608.12524,510.28366,385.27222,369.86392,320.89133,345.95,324.05133,385.2871,505.3783,543.7438,685.5629,702.2714,778.3869,795.5276,824.7491,839.78424,858.0384,849.1492,874.50024,846.3193,794.6662,737.2114,691.56946,613.5311,540.0597,461.8152,389.87903,353.53976,311.32886,310.05798,394.95966,421.75885,469.72092,588.84,591.955,697.68744,736.48755,746.23865,804.7394,819.34827,808.3333,813.09546,813.3662,832.81323,755.18585,716.8159
580.3966064453125,518.86896,480.4853,424.81104,369.35867,352.58893,331.96814,388.06396,379.47092,403.66415,436.92267,409.52924,512.8292,556.0317,632.4454,663.4354,708.4726,732.01294,746.71606,752.01984,752.703,742.4261,684.1422,622.0043,591.3888,546.4385,492.03162,440.47412,399.13318,374.97223,347.5501,369.1729,380.38763,401.30823,422.77887,488.52087,523.7563,573.41595,625.9993,656.1095,714.16516,727.2486,751.65765,765.85144,747.94714,749.3977,704.3101,650.33453
54122.578125,50092.664,47186.836,44262.875,41882.094,41182.625,40541.535,42291.37,42502.87,42950.027,45016.555,45533.496,50555.12,54087.414,57560.87,60380.625,62121.086,63373.434,64075.9,64081.715,63159.168,62459.906,58910.63,55584.445,52753.19,49949.04,47132.24,44771.164,41902.625,41387.492,39692.125,40885.566,41842.406,43387.793,44168.117,48361.117,50443.85,54938.934,56557.855,59537.4,62526.66,63175.31,63527.016,63508.383,62610.867,62194.406,58825.93,55844.27
27251.896484375,24957.617,24067.674,22607.518,21818.924,21882.293,21946.172,24101.285,24136.135,25627.951,27625.234,29234.357,31896.908,34001.41,35056.113,35783.555,36003.133,35780.254,34910.367,34313.496,33428.723,31929.78,29887.852,27765.328,26141.672,24729.986,23652.027,22781.434,21661.258,22099.773,21591.867,22598.152,24641.527,25834.834,27449.627,30238.215,31358.28,33812.586,34541.38,34870.83,35811.445,35812.582,34645.938,32962.28,32207.404,31457.455,29558.861,27866.686
2036.9735107421875,1855.6173,1806.2777,1698.3181,1655.2815,1657.7122,1675.9641,1838.3464,1869.3143,1999.3027,2146.6802,2246.192,2491.8364,2627.981,2719.9976,2785.5293,2798.963,2747.9006,2686.7227,2634.0146,2558.4087,2459.0464,2303.3684,2123.4302,2010.0729,1901.2195,1770.1691,1755.1863,1666.6825,1700.9042,1694.0592,1783.9679,1912.7852,2028.8413,2159.8362,2345.4036,2488.9739,2680.9036,2717.0132,2748.5806,2787.1992,2794.8372,2685.5464,2562.7708,2481.0227,2429.5293,2284.7327,2144.0527
4646.642578125,4208.8926,4066.664,3797.8535,3689.562,3688.5679,3736.0396,4085.2812,4191.9375,4513.873,4908.591,5179.5674,5709.7754,6167.2314,6310.546,6592.902,6630.9326,6531.232,6349.6753,6178.321,5935.0864,5566.474,5217.0464,4745.062,4443.712,4204.442,3994.2932,3870.8767,3671.902,3726.2993,3747.7603,3891.1104,4268.9497,4527.327,4860.331,5339.729,5618.0693,6081.429,6204.345,6363.255,6507.955,6493.678,6217.107,5825.5864,5663.141,5470.44,5091.377,4749.336
14220.59765625,13138.522,12695.41,12025.367,11526.49,11578.976,11567.372,12672.669,12533.618,13215.209,14179.515,15096.7705,16308.048,17292.785,17865.576,18032.03,18165.652,18088.742,17632.715,17364.094,16995.844,16232.725,15264.572,14280.042,13535.284,12849.6,12441.129,11893.021,11380.615,11595.285,11214.734,11762.32,12769.621,13322.545,14109.64,15598.395,15916.691,17140.195,17510.105,17558.684,18140.684,18078.809,17543.71,16702.63,16439.344,16008.846,15112.984,14372.018
1335.072021484375,1233.1982,1008.76624,842.7261,611.56555,573.75616,452.46942,440.32388,528.83276,582.07715,674.6458,702.9326,793.36584,925.4774,1023.2143,1132.744,1290.1572,1355.2336,1407.2524,1348.7583,1423.9146,1417.2698,1322.3312,1292.9521,1192.6349,1139.7292,932.51373,772.8173,562.01166,543.3904,449.16745,434.66962,560.2329,663.72845,627.3008,789.9096,670.51434,908.3067,907.1519,1073.8757,1248.949,1319.709,1341.2235,1319.399,1326.468,1381.8657,1268.082,1264.4524
576.475341796875,595.90845,607.7683,617.1673,599.0986,608.05414,590.8034,574.61914,542.84753,526.7365,482.00137,462.4962,415.8403,382.28656,365.62985,365.71185,351.2744,353.06107,358.5907,408.87436,444.59726,489.3602,503.9214,561.1857,580.31976,589.9439,601.5838,603.1156,607.9369,595.8978,576.1686,563.90405,551.7677,515.7269,483.799,442.96185,407.99734,383.1176,362.60123,367.48297,353.70532,367.64377,389.17105,403.8614,452.34106,477.35867,505.65656,544.45654
1001.4407348632812,950.71484,879.26697,831.3787,761.5927,752.1804,738.1851,726.52783,723.51074,702.7132,751.4259,745.28406,796.36194,802.9478,849.1733,835.5672,887.7025,905.6676,924.3982,968.2721,999.4996,1012.1672,992.46783,969.47675,945.75507,910.37146,852.22437,789.36914,781.2523,748.0524,705.02734,689.3114,755.0825,715.2811,696.08887,748.6205,752.25555,765.65717,782.456,831.8681,877.1974,895.47363,913.6913,981.4783,1005.6791,1018.2871,991.3614,974.3336
205.9912109375,187.42093,180.58438,175.69931,162.90549,167.57358,163.36626,197.30779,190.21399,201.02672,217.6692,226.60197,255.11337,279.49527,295.0172,303.53964,316.4266,313.46173,301.43683,288.27798,280.08838,265.75198,247.25081,217.04347,206.08856,191.04433,191.23355,179.35796,170.98317,172.28088,164.39526,181.54584,192.20386,200.0163,215.4963,250.11922,254.83801,282.21704,293.4492,299.12088,313.75275,312.09985,306.0146,283.7452,272.35913,260.77505,245.08237,228.7269
837.2863159179688,767.18146,707.5883,666.77185,564.9424,606.0364,587.66473,618.21783,595.145,625.70197,693.72845,728.11127,773.9697,782.2807,854.58624,843.4115,865.11084,875.8414,863.92334,881.1239,884.6162,852.56934,822.52386,785.39844,732.0904,682.90125,649.2597,567.501,579.64825,557.902,541.354,535.83325,648.83875,626.0182,622.7185,722.4554,701.1706,737.71466,761.9461,790.9845,833.7785,851.4426,836.25543,836.0667,869.2261,846.5556,772.18665,773.7428
778.2607421875,804.35443,846.5561,875.1425,939.54645,967.90955,998.6746,997.90796,1011.98956,1014.86,1010.8843,1006.7286,972.3561,921.45087,892.8902,858.44666,830.21216,809.63544,794.3091,795.1392,783.7159,782.96497,774.94086,774.4752,776.39984,803.9733,851.14685,890.1712,942.5036,969.60815,1004.7646,1012.781,1040.8868,1033.3582,1003.22284,994.258,972.22534,924.68896,888.274,861.77374,817.8805,808.78284,801.5351,783.9336,795.8864,781.2922,778.7874,772.6071
1512.470947265625,1468.0048,1431.562,1372.7147,1262.4242,1282.3204,1263.444,1220.7145,1244.8931,1326.2739,1340.7792,1238.9663,1339.2279,1322.6564,1390.5948,1467.128,1468.5779,1460.9087,1542.2224,1610.0698,1632.3623,1716.6521,1717.2582,1676.6353,1583.7443,1529.4504,1406.3613,1406.5891,1276.7871,1279.7562,1261.1973,1370.5015,1268.4468,1400.9026,1326.3298,1335.2979,1389.366,1473.6648,1468.9047,1469.1683,1519.5599,1542.8055,1587.1575,1678.411,1676.0093,1701.1674,1677.1099,1612.6473
15397.779296875,14009.606,13258.845,12890.799,12060.977,12508.062,12589.99,14112.698,13790.955,14563.25,15782.453,16275.878,17831.469,18743.084,19441.633,19675.664,19887.39,20063.4,19717.572,19507.7,19135.139,18169.945,16700.97,15479.434,14444.591,13499.526,13168.734,12333.158,12178.354,12301.598,12054.339,12751.707,14196.279,14450.95,15365.396,16929.975,16846.938,17899.803,18647.695,18750.418,19407.547,19462.219,19073.639,18204.11,18215.621,17607.25,16096.464,15273.017
1701.8892822265625,1503.009,1397.6445,1296.77,1231.1248,1244.9783,1264.8378,1439.6936,1448.4277,1556.5687,1716.9076,1788.2128,2029.7213,2186.2031,2268.3755,2343.5889,2398.5078,2418.0767,2367.764,2339.8374,2273.2966,2164.1582,1949.3699,1776.2915,1606.6694,1476.1967,1399.4291,1309.698,1215.647,1263.9229,1230.2942,1313.2249,1488.547,1573.0203,1698.1686,1892.3448,1963.4689,2141.3994,2218.7925,2269.8245,2348.1194,2389.888,2331.7515,2193.38,2152.1582,2094.494,1908.7797,1761.0414
3441.97802734375,3201.7803,2907.3757,2697.1516,2388.8245,2309.3801,2182.3472,2143.7004,2125.963,2081.5986,2224.5981,2189.9475,2525.6191,2627.7783,2854.013,2976.6545,3105.4177,3301.6226,3444.2256,3590.9353,3688.0195,3752.476,3599.5132,3455.769,3299.6128,3077.673,2832.4124,2598.075,2415.5383,2282.2192,2059.345,2069.9258,2152.6064,2150.7102,2159.786,2397.0527,2386.2913,2619.6035,2708.9204,2909.2566,3097.493,3205.8064,3329.9263,3530.2173,3650.852,3687.6716,3514.9895,3358.0386
5144.5390625,4696.4375,4511.2007,4278.2715,4076.2693,4082.8525,4063.5781,4509.1807,4487.972,4699.1987,5049.102,5270.4917,5794.921,6165.396,6458.103,6637.6445,6732.0435,6748.9624,6630.6113,6557.1694,6340.59,6080.9966,5681.481,5247.4336,4963.141,4681.1216,4486.8125,4315.6157,4111.6606,4107.241,4034.797,4218.2344,4554.782,4724.5312,5033.0728,5548.0967,5745.6587,6191.9917,6367.2437,6492.2324,6704.218,6741.578,6591.091,6365.3774,6204.3335,6032.4263,5637.87,5303.0894
101767.7109375,94397.15,89708.42,84707.945,79791.25,80148.38,79702.28,85587.89,84379.69,87486.805,92949.73,95658.664,104745.93,110238.62,116187.2,119135.61,121361.64,122687.945,121887.914,121706.26,119647.79,116433.16,109764.88,103183.13,98532.98,93039.79,88962.95,84314.59,80267.72,80025.41,77064.04,79650.01,85470.555,87755.24,91120.66,100204.58,102998.98,110093.086,113702.58,117030.37,121260.125,122495.17,120841.25,119569.02,117767.25,115871.03,109146.44,104493.18
92840.1875,86461.25,82254.17,77828.836,73365.09,73762.44,73369.89,78465.836,77241.36,79932.36,84637.41,86952.78,94854.51,99619.81,105006.96,107551.07,109547.86,110777.43,110139.64,110037.016,108258.87,105482.77,99694.59,93965.3,89957.84,85069.016,81549.945,77270.84,73816.76,73507.97,70828.58,73028.625,78111.625,80022.69,82869.05,90901.77,93215.69,99388.45,102675.55,105721.08,109471.32,110556.74,109166.38,108240.44,106754.26,105050.87,99122.36,95172.85
5076.5478515625,4737.9443,4345.4443,4025.3972,3694.2441,3600.2283,3472.4023,3468.4248,3386.7324,3353.4744,3508.1826,3547.8848,3865.961,4115.8447,4375.7275,4655.948,4844.0605,5118.356,5240.1133,5319.9395,5362.172,5360.5044,5184.547,4985.7197,4741.747,4463.212,4309.7505,3897.0469,3602.9387,3512.2769,3242.701,3299.7322,3360.9297,3368.181,3298.2175,3663.4556,3623.6118,3972.316,4140.316,4459.7173,4847.737,4906.7563,5068.1387,5176.0527,5299.9507,5303.681,5105.5767,4890.3438
